Date,Forecast
2019-04-01,80.232155
2019-04-08,80.232155
2019-04-15,80.2322
2019-04-22,80.2322
2019-04-29,80.2322
2019-05-06,80.23224
2019-05-13,80.23224
2019-05-20,80.23224
2019-05-27,80.23224
2019-06-03,80.23224
2019-06-10,80.23224
2019-06-17,80.23224
2019-06-24,80.23224
2019-07-01,80.23224
2019-07-08,80.23224
2019-07-15,80.23224
2019-07-22,80.23224
2019-07-29,80.23224
2019-08-05,80.23224
2019-08-12,80.23224
2019-08-19,80.23224
2019-08-26,80.23224
2019-09-02,80.23224
2019-09-09,80.23224
2019-09-16,80.23224
2019-09-23,80.23224
2019-09-30,80.23224
2019-10-07,80.23224
2019-10-14,80.23224
2019-10-21,80.23224
2019-10-28,80.23224
2019-11-04,80.23224
2019-11-11,80.23224
2019-11-18,80.23224
2019-11-25,80.23224
2019-12-02,80.23224
2019-12-09,80.23224
2019-12-16,80.23224
2019-12-23,80.23224
2019-12-30,80.23224
2020-01-06,80.23224
2020-01-13,80.23224
2020-01-20,80.23224
2020-01-27,80.23224
2020-02-03,80.23224
2020-02-10,80.23224
2020-02-17,80.23224
2020-02-24,80.23224
2020-03-02,80.23224
2020-03-09,80.23224
2020-03-16,80.23224
2020-03-23,80.23224
2020-03-30,80.23224
2020-04-06,80.23224
2020-04-13,80.23224
2020-04-20,80.23224
2020-04-27,80.23224
2020-05-04,80.23224
2020-05-11,80.23224
2020-05-18,80.23224
2020-05-25,80.23224
2020-06-01,80.23224
2020-06-08,80.23224
2020-06-15,80.23224
2020-06-22,80.23224
2020-06-29,80.23224
2020-07-06,80.23224
2020-07-13,80.23224
2020-07-20,80.23224
2020-07-27,80.23224
2020-08-03,80.23224
2020-08-10,80.23224
2020-08-17,80.23224
2020-08-24,80.23224
2020-08-31,80.23224
2020-09-07,80.23224
2020-09-14,80.23224
2020-09-21,80.23224
2020-09-28,80.23224
2020-10-05,80.23224
2020-10-12,80.23224
2020-10-19,80.23224
2020-10-26,80.23224
2020-11-02,80.23224
2020-11-09,80.23224
2020-11-16,80.23224
2020-11-23,80.23224
2020-11-30,80.23224
2020-12-07,80.23224
2020-12-14,80.23224
2020-12-21,80.23224
2020-12-28,80.23224
2021-01-04,80.23224
2021-01-11,80.23224
2021-01-18,80.23224
2021-01-25,80.23224
2021-02-01,80.23224
2021-02-08,80.23224
2021-02-15,80.23224
2021-02-22,80.23224
2021-03-01,80.23224
2021-03-08,80.23224
2021-03-15,80.23224
2021-03-22,80.23224
2021-03-29,80.23224
2021-04-05,80.23224
2021-04-12,80.23224
2021-04-19,80.23224
2021-04-26,80.23224
2021-05-03,80.23224
2021-05-10,80.23224
2021-05-17,80.23224
2021-05-24,80.23224
2021-05-31,80.23224
2021-06-07,80.23224
2021-06-14,80.23224
2021-06-21,80.23224
2021-06-28,80.23224
2021-07-05,80.23224
2021-07-12,80.23224
2021-07-19,80.23224
2021-07-26,80.23224
2021-08-02,80.23224
2021-08-09,80.23224
2021-08-16,80.23224
2021-08-23,80.23224
2021-08-30,80.23224
2021-09-06,80.23224
2021-09-13,80.23224
2021-09-20,80.23224
2021-09-27,80.23224
2021-10-04,80.23224
2021-10-11,80.23224
2021-10-18,80.23224
2021-10-25,80.23224
2021-11-01,80.23224
2021-11-08,80.23224
2021-11-15,80.23224
2021-11-22,80.23224
2021-11-29,80.23224
2021-12-06,80.23224
2021-12-13,80.23224
2021-12-20,80.23224
2021-12-27,80.23224
