Date,Forecast
2019-04-29,136.67442520828374
2019-05-06,136.70341590092957
2019-05-13,136.73116068140266
2019-05-20,136.75771285821924
2019-05-27,136.78312347895476
2019-06-03,136.80744142444627
2019-06-10,136.83071349921156
2019-06-17,136.85298451822905
2019-06-24,136.87429739020985
2019-07-01,136.89469319749577
2019-07-08,136.9142112727093
2019-07-15,136.9328892722791
2019-07-22,136.95076324696126
2019-07-29,136.9678677094699
2019-08-05,136.98423569933124
2019-08-12,136.9998988450671
2019-08-19,137.01488742381378
2019-08-26,137.0292304184758
2019-09-02,137.04295557251203
2019-09-09,137.05608944244923
2019-09-16,137.06865744821107
2019-09-23,137.08068392135274
2019-09-30,137.0921921512818
2019-10-07,137.10320442955006
2019-10-14,137.11374209229064
2019-10-21,137.1238255608783
2019-10-28,137.1334743808828
2019-11-04,137.14270725938732
2019-11-11,137.15154210073598
2019-11-18,137.15999604077695
2019-11-25,137.16808547966164
2019-12-02,137.17582611326048
2019-12-09,137.18323296325045
2019-12-16,137.19032040593163
2019-12-23,137.19710219982366
2019-12-30,137.20359151209306
2020-01-06,137.2098009438607
2020-01-13,137.21574255443497
2020-01-20,137.2214278845163
2020-01-27,137.22686797841604
2020-02-03,137.23207340532917
2020-02-10,137.23705427970376
2020-02-17,137.24182028074185
2020-02-24,137.2463806710696
2020-03-02,137.2507443146123
2020-03-09,137.254919693706
2020-03-16,137.25891492548004
2020-03-23,137.26273777753892
2020-03-30,137.26639568297512
2020-04-06,137.26989575474002
2020-04-13,137.27324479940032
2020-04-20,137.2764493303062
2020-04-27,137.27951558019606
2020-05-04,137.28244951326096
2020-05-11,137.28525683669395
2020-05-18,137.2879430117427
2020-05-25,137.2905132642901
2020-06-01,137.29297259498037
2020-06-08,137.2953257889113
2020-06-15,137.2975774249107
2020-06-22,137.2997318844149
2020-06-29,137.30179335996624
2020-07-06,137.30376586334532
2020-07-13,137.30565323335455
2020-07-20,137.30745914326766
2020-07-27,137.3091871079585
2020-08-03,137.3108404907237
2020-08-10,137.31242250981222
2020-08-17,137.31393624467492
2020-08-24,137.3153846419438
2020-08-31,137.316770521156
2020-09-07,137.31809658022982
2020-09-14,137.31936540070691
2020-09-21,137.32057945276753
2020-09-28,137.32174110003072
2020-10-05,137.32285260414784
2020-10-12,137.32391612919824
2020-10-19,137.32493374589575
2020-10-26,137.3259074356141
2020-11-02,137.32683909423884
2020-11-09,137.32773053585373
2020-11-16,137.32858349626812
2020-11-23,137.32939963639268
2020-11-30,137.33018054546906
2020-12-07,137.33092774416096
2020-12-14,137.3316426875123
2020-12-21,137.332326767777
2020-12-28,137.33298131712766
2021-01-04,137.33360761024724
2021-01-11,137.33420686680867
2021-01-18,137.33478025384827
2021-01-25,137.33532888803646
2021-02-01,137.3358538378501
2021-02-08,137.3363561256527
2021-02-15,137.33683672968303
2021-02-22,137.3372965859593
2021-03-01,137.33773659010092
2021-03-08,137.33815759907148
2021-03-15,137.3385604328465
2021-03-22,137.33894587601006
2021-03-29,137.33931467928147
2021-04-05,137.33966756097675
2021-04-12,137.34000520840684
2021-04-19,137.34032827921598
2021-04-26,137.34063740266132
2021-05-03,137.3409331808385
2021-05-10,137.3412161898539
2021-05-17,137.3414869809457
2021-05-24,137.3417460815576
2021-05-31,137.34199399636563
2021-06-07,137.34223120826064
2021-06-14,137.34245817928897
2021-06-21,137.34267535155155
2021-06-28,137.34288314806514
2021-07-05,137.34308197358584
2021-07-12,137.34327221539743
2021-07-19,137.34345424406519
2021-07-26,137.34362841415808
2021-08-02,137.3437950649385
2021-08-09,137.34395452102368
2021-08-16,137.34410709301713
2021-08-23,137.3442530781143
2021-08-30,137.34439276068034
2021-09-06,137.34452641280515
2021-09-13,137.3446542948323
2021-09-20,137.34477665586613
2021-09-27,137.3448937342578
2021-10-04,137.34500575806817
2021-10-11,137.34511294551294
2021-10-18,137.34521550538759
2021-10-25,137.34531363747334
2021-11-01,137.34540753292706
2021-11-08,137.34549737465306
2021-11-15,137.3455833376595
2021-11-22,137.3456655893995
2021-11-29,137.34574429009683
2021-12-06,137.34581959305814
2021-12-13,137.34589164497189
2021-12-20,137.34596058619357
2021-12-27,137.34602655101943
